지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유
경기도,디더블유에너지,경기 김포시 대곶면 대명항로 346,현대오일뱅크,031-981-2114,N,-,1537,1617,1390
경기도,디딤돌주유소,경기 용인시 처인구 백암면 죽양대로 820,SK에너지,031-336-5149,Y,-,1558,1598,1450
경기도,뛰뛰빵빵주유소,경기 이천시 호법면 이섭대천로 866,GS칼텍스,031-636-0044,N,-,1559,1649,1515
경기도,럭키주유소,경기 부천시 소사로 221,현대오일뱅크,032-345-5145,N,-,1998,1998,-
경기도,레이크주유소,경기 용인시 처인구 모현면 대지로 455,자가상표,031-333-1281,N,-,1565,1599,1500
경기도,로뎀에너지(주) 광사IC주유소,경기 양주시 부흥로 1848,S-OIL,031-846-5152,Y,-,1525,1625,-
경기도,롯데제2주유소,경기 시흥시 금오로 304 (과림동),GS칼텍스,02-3666-5189,N,-,1527,1598,-
경기도,마곡주유소,경기 김포시 하성면 하성로 383,SK에너지,031-989-2112,N,-,1528,1598,1400
경기도,마국주유소,경기 이천시 모가면 사실로 724,SK에너지,031-636-0841,N,-,1599,1699,1550
경기도,마도IC주유소,경기 화성시 마도면 화성로 667,SK에너지,031-356-9880,Y,-,1557,1597,1390
경기도,마도농협쌍송점주유소,경기 화성시 마도면 마도공단로 149,NH-OIL,031-8059-1300,Y,-,1565,1595,1350
경기도,마도농협주유소,경기 화성시 마도면 화성로 777,NH-OIL,031-357-4694,Y,-,1565,1595,1350
경기도,마도알뜰주유소,경기 화성시 마도면 두곡서길 58,알뜰주유소,031-355-0928,Y,-,1537,1567,-
경기도,마산주유소,경기 포천시 가산면 마정로 67,GS칼텍스,031-541-4217,N,-,1589,1698,1400
경기도,마석주유소,경기 남양주시 화도읍 마석로 111,SK에너지,031-593-8817,N,-,1648,1738,1500
경기도,마영주유소,경기도 안성시 미양면 신두만곡로 613-3,SK에너지,031-671-1500,Y,-,1585,1675,1500
경기도,마장농협주유소,경기 이천시 마장면 덕평로 1072,NH-OIL,031-634-8570,N,-,1599,1695,1500
경기도,마장주유소,경기 이천시 마장면 중부대로 685,현대오일뱅크,031-632-5156,N,-,1545,1569,1600
경기도,마장주유소,경기 이천시 마장면 서이천로 564,SK에너지,031-633-3850,N,-,1595,1595,1500
경기도,마장프리미엄주유소(통영방향),경기 이천시 마장면 중부고속도로 82,SK에너지,031-638-7869,N,-,1758,1847,-
경기도,마장프리미엄주유소(하남방향),경기도 이천시 마장면 중부고속도로 82,SK에너지,031-638-7930,N,2092,1758,1847,-
경기도,마하주유소,경기 안양시 만안구 엘에스로 237 (안양동),GS칼텍스,031-444-5175,Y,1795,1598,1699,1665
경기도,만나주유소,경기 연천군 군남면 군남로 90,현대오일뱅크,031-833-5177,N,-,1550,1730,1460
경기도,만남주유소,경기 화성시 장안면 포승향남로 1237,SK에너지,031-351-1181,N,-,1635,1568,-
경기도,만남주유소,경기 포천시 호국로 1439 (어룡동),SK에너지,031-536-0093,Y,-,1625,1665,1500
경기도,만남주유소,경기 이천시 부발읍 중부대로 1500,현대오일뱅크,031-633-6636,Y,-,1568,1648,1600
경기도,만남주유소,경기 용인시 처인구 모현면 백옥대로 2322,SK에너지,031-332-7108,Y,1829,1570,1614,1450
경기도,만당대경주유소,경기 용인시 수지구 신수로 777,GS칼텍스,031-896-5151,Y,1866,1595,1691,-
경기도,만석주유소,경기 수원시 장안구 장안로 153,GS칼텍스,031-245-0396,Y,-,1559,1595,-
경기도,만세로주유소,경기 평택시 만세로 1555 (청룡동),GS칼텍스,031-651-7474,Y,-,1558,1629,1500
경기도,만세주유소,경기 화성시 비봉면 푸른들판로 1133,SK에너지,031-355-4192,N,-,1649,1759,1599
경기도,만해유업㈜ 만해주유소,경기 안산시 단원구 만해로 92 (신길동),SK에너지,031-492-2500,Y,-,1677,1779,1640
경기도,매산주유소,경기 용인시 처인구 모현면 곡현로 638,GS칼텍스,031-321-8558,N,-,1588,1678,1500
경기도,매산주유소,경기 안성시 죽산면 죽양대로 200,알뜰주유소,031-671-3303,Y,-,1538,1588,1390
경기도,매송주유소,경기 화성시 매송면 푸른들판로 1937,S-OIL,031-295-0833,Y,-,1565,1635,1420
경기도,매송주유소(목포방향),경기 화성시 매송면 서해안고속도로 315-1,알뜰(ex),031-296-1509,Y,1869,1589,1619,-
경기도,매송주유소(서울방향),경기 화성시 매송면 서해안고속도로 316-1,알뜰(ex),031-295-1509,Y,1869,1589,1619,-
경기도,매향주유소,경기 화성시 우정읍 기아자동차로 251,GS칼텍스,031-358-2988,N,-,1574,1689,1500
경기도,매화주유소,경기 화성시 서신면 궁평항로 1679,SK에너지,031-356-5145,N,-,1568,1668,1350
경기도,명도주유소,경기 안성시 양성면 양성로 373,현대오일뱅크,031-674-5190,N,-,1578,1668,1400
경기도,명보주유소,경기 가평군 가평읍 석봉로 237,SK에너지,031-582-6611,Y,-,1595,1699,1500
경기도,명성주유소,경기 포천시 가산면 가산로 236,SK에너지,031-541-6060,Y,-,1560,1650,1380
경기도,명성주유소,경기 파주시 법원읍 사임당로 935,S-OIL,031-959-1285,N,-,2300,2300,1800
경기도,명성주유소,경기 양주시 칠봉산로 403-16 (봉양동),현대오일뱅크,031-863-5151,N,-,1598,1698,-
경기도,명성주유소,경기 고양시 덕양구 호국로 1628 (벽제동),SK에너지,031-962-9352,Y,-,1535,1565,1495
경기도,명성주유소(주),경기 용인시 처인구 한터로 118,GS칼텍스,031-323-2391,Y,-,1599,1709,1550
경기도,명지산주유소,경기 가평군 북면 가화로 687,알뜰주유소,031-581-5188,Y,-,1560,1620,-
경기도,명품주유소,경기 화성시 팔탄면 서해로 1266,현대오일뱅크,031-359-8294,N,-,1545,1595,-
경기도,명품주유소,경기 안성시 대덕면 안성맞춤대로 1523,S-OIL,031-677-5145,N,-,1558,1638,1350
경기도,명품주유소,경기 수원시 권선구 권선로 651 (권선동),알뜰주유소,031-232-6051,Y,-,1554,1594,1600
경기도,명품주유소 기정에너지,경기 파주시 금월로 130 (야동동 14번지),GS칼텍스,031-943-5180,N,-,1534,1564,1390
경기도,명품주유소/충전소,경기 파주시 적성면 청송로 978,GS칼텍스,031-958-1131,N,-,1590,1650,1400
경기도,명호주유소,경기 이천시 부발읍 중부대로 1744,GS칼텍스,031-636-5175,N,-,1558,1648,1550
경기도,모가농협주유소,경기 이천시 모가면 진상미로 1187,NH-OIL,031-633-4984,N,-,1579,1648,1500
경기도,모곡주유소,경기 평택시 경기대로 927,현대오일뱅크,031-664-8951,N,-,1599,1679,-
경기도,모과나무주유소,경기 용인시 처인구 모현면 포은대로 226,SK에너지,031-322-7161,N,-,1559,1645,-
경기도,모리아셀프주유소,경기 포천시 내촌면 금강로 2182,알뜰주유소,031-534-5133,Y,1975,1554,1559,1350
경기도,모정제2주유소/충전소,경기 양주시 은현면 화합로 959,SK에너지,031-866-9797,Y,1867,1637,1697,1550
경기도,모정주유소/충전소,경기 양주시 화합로 1547 (회암동),SK에너지,031-865-5151,Y,-,-,-,-
경기도,모현주유소,경기 용인시 처인구 모현면 문현로 154,현대오일뱅크,031-334-5511,Y,1840,1555,1635,1450
경기도,목감IC주유소,경기 시흥시 동서로 1200 (목감동),SK에너지,031-403-5177,Y,-,1557,1617,1550
경기도,목감행복주유소,경기 시흥시 목감우회로 9 (조남동),GS칼텍스,031-403-4000,Y,-,1558,1598,-
경기도,목장주유소,경기 고양시 덕양구 호국로 932,S-OIL,031-967-8805,Y,-,1517,1597,1500
경기도,무궁화주유소,경기 동두천시 어수로 22 (상패동),자가상표,031-865-4946,N,-,1539,1639,1475
경기도,무림통운주유소,경기 평택시 도일유통길 69 (도일동),현대오일뱅크,031-664-3960,N,-,1539,1678,-
경기도,무봉주유소,경기 포천시 소흘읍 부흥로 218,S-OIL,031-543-3013,N,-,1575,1675,1600
경기도,무송주유소,경기 화성시 남양읍 현대기아로 394,SK에너지,031-355-5172,N,-,1638,1759,1560
경기도,무지개주유소,경기 김포시 통진읍 김포대로 2002,GS칼텍스,031-996-1844,Y,1797,1577,1637,-
경기도,무지내주유소,경기 시흥시  금오로 144 (무지내동),S-OIL,031-313-8333,Y,-,1534,1587,1390
경기도,무진에너지(주) 한강로셀프주유소,경기 김포시 양촌면 석모로 27,GS칼텍스,031-996-1647,Y,-,1526,1618,1490
경기도,무촌주유소,경기 이천시 부발읍 황무로 1279,GS칼텍스,031-631-8270,N,-,1565,1649,-
경기도,묵리주유소,경기 용인시 처인구 이동면 이원로384번길 1,현대오일뱅크,031-322-9311,N,-,1549,1609,1450
경기도,문발셀프주유소,경기 파주시 파주로 41,SK에너지,031-948-1092,Y,-,1558,1658,1598
경기도,문봉주유소,경기 고양시 일산동구 문봉길 66 (문봉동),현대오일뱅크,031-977-5122,N,-,1597,1697,1540
경기도,문성주유소,경기 파주시 적성면 솥뒤로 75,SK에너지,031-959-9064,N,-,1550,1610,1400
경기도,문장주유소,경기 여주시 흥천면 이여로 924,S-OIL,031-884-6114,N,-,1599,1699,1450
경기도,문호주유소,경기 양평군 서종면 중미산로 97,SK에너지,031-771-9700,N,-,1646,1696,1500
경기도,미광셀프주유소,경기 김포시 고촌읍 김포대로 55-12,SK에너지,031-989-5182,Y,-,1525,1585,-
경기도,미래주유소,경기 의정부시 동일로 492 (신곡동),SK에너지,031-821-4225,Y,-,1569,1637,-
경기도,미래주유소,경기도 수원시 영통구  창룡대로 266 (광교1동),SK에너지,031-245-5188,N,-,1694,1794,-
경기도,미래주유소,경기 광주시 오포읍 태재로 272,현대오일뱅크,031-714-0051,Y,-,1565,1645,1600
경기도,미리내주유소(주),경기 안성시 양성면 양성로 684,SK에너지,031-674-9817,Y,-,1598,1648,1450
경기도,미소주유소,경기 화성시 마도면 화성로 570,현대오일뱅크,031-355-5180,Y,-,1565,1575,1350
경기도,미양농협주유소,경기 안성시 미양면 미양로 62,NH-OIL,031-674-8774,N,-,1679,1799,1500
경기도,미양믿음가득셀프주유소,경기 안성시 미양면 미양로 463,S-OIL,031-673-0510,Y,-,1588,1698,1650
경기도,미주주유소,경기 파주시 부흥로 595,현대오일뱅크,031-944-5171,N,-,1635,1800,-
경기도,미키주유소,경기 용인시 기흥구  용구대로 2469번길 57,알뜰주유소,031-265-8917,Y,-,1519,1552,-
경기도,민들레셀프주유소,경기 화성시 향남읍 발안만세길 156,SK에너지,031-353-9853,Y,-,1559,1629,1450
경기도,민들레주유소,경기 이천시 장호원읍 경충대로 111,SK에너지,031-642-5151,N,-,1619,1698,1450
경기도,민락주유소,경기 의정부시 민락로 403,SK에너지,031-853-5851,Y,-,1589,1664,1600
경기도,믿음주유소,경기 평택시 고덕면 청원로 673,S-OIL,031-667-8866,N,-,1598,1698,1550
경기도,밀목주유소,경기 광주시 회안대로 968 (송정동),GS칼텍스,031-765-1248,Y,-,1565,1595,-
경기도,박달주유소,경기 안양시 만안구 박달로 274 (박달동),S-OIL,031-464-0051,N,-,1599,1699,-
경기도,반도체주유소,경기 용인시 기흥구 삼성2로 61 (농서동),SK에너지,031-287-5189,N,-,1638,1758,1700
경기도,반석주유소,경기 화성시 우정읍 포승향남로 1207,S-OIL,031-358-0578,N,-,1579,1619,-
경기도,반월성 주유소,경기 이천시 설성면 진상미로 162,GS칼텍스,031-641-8525,N,-,1598,1698,1600
경기도,발안고속주유소,경기 화성시 장안면 3.1만세로 562,SK에너지,031-351-5186,N,-,1598,1658,1450
경기도,발안주유소,경기 화성시 팔탄면 삼천병마로 355,S-OIL,031-354-3343,N,-,1595,1695,1600
경기도,백두한라주유소,경기도 여주시 대신면 여양로 1233,SK에너지,031-882-8822,Y,-,1554,1644,1350
경기도,백련주유소,경기 평택시 청원로 1394,GS칼텍스,031-668-4411,Y,1815,1534,1614,1600
경기도,백로주유소,경기 포천시 영중면 호국로 2612,SK에너지,031-532-0117,N,-,1579,1684,1600
경기도,백봉주유소,경기 용인시 처인구 백암면 백암로 23,현대오일뱅크,031-322-5128,N,-,1595,1648,1450
경기도,백산주유소,경기 화성시 효행로 606,S-OIL,031-233-3161,Y,-,1558,1595,-
경기도,백석중앙주유소,경기 양주시 백석읍 중앙로 246,현대오일뱅크,031-836-5159,Y,-,1560,1610,1450
경기도,백신주유소,경기 고양시 일산동구 장항로 79 (백석동),현대오일뱅크,031-938-7777,N,-,1558,1678,1490
경기도,백안주유소,경기 양평군 양평읍 중앙로 259,현대오일뱅크,031-772-5700,N,-,1539,1689,1450
경기도,백암농협주유소,경기 용인시 처인구 백암면 백암로 196,NH-OIL,031-334-4041,N,-,1595,1650,1450
경기도,백암셀프주유소,경기 용인시 처인구 백암면 죽양대로 1454,SK에너지,031-337-2066,Y,-,1565,1589,-
경기도,백암약수주유소,경기 용인시 처인구 백암면 죽양대로 1172,SK에너지,031-339-3397,N,-,1635,1698,1450
경기도,백운봉주유소,경기 양평군 양평읍 경강로 2209,SK에너지,031-771-7182,N,-,1554,1589,1400
경기도,백운주유소,경기 파주시 조리읍 등원로 341,GS칼텍스,031-947-5151,N,-,1562,1638,1450
경기도,백운주유소,경기 의왕시 학의로 554 (포일동),SK에너지,031-426-3401,N,-,1618,1698,1600
경기도,백재주유소,경기 광명시 광명로 482,SK에너지,02-2685-6362,Y,-,1595,1615,-
경기도,백제주유소,경기 하남시 미사대로 246,현대오일뱅크,031-791-0500,N,-,1638,1738,-
경기도,버드나무주유소,경기 남양주시 경강로 382 (삼패동),S-OIL,031-576-5145,Y,-,1553,1594,-
경기도,번도리주유소,경기 여주시 능서면 중부대로 2545-6,현대오일뱅크,031-884-4568,N,-,1559,1669,1400
경기도,벌말주유소,경기 부천시 벌말로 78 (대장동),SK에너지,032-672-3738,Y,1776,1525,1585,-
경기도,벌말주유소,경기 광명시 광명로 38 (가학동),SK에너지,02-2689-0924,Y,-,1565,1595,1550
경기도,법원셀프주유소,경기 의정부시 녹양로 5 (가능동),SK에너지,031-875-6437,Y,1738,1548,1598,-
경기도,법원주유소,경기 파주시 법원읍 사임당로 882,GS칼텍스,031-958-0220,N,-,1598,1698,1500
경기도,법원주유소,"경기 수원시 영통구 중부대로 309,  (원천동)",SK에너지,031-214-5182,N,-,1568,1598,-
경기도,벚꽃길주유소,경기 가평군 청평면 경춘로 1454,SK에너지,031-581-3700,N,1940,1629,1759,1550
경기도,베어스주유소,경기 포천시 내촌면 금강로 2001,현대오일뱅크,031-532-8951,N,-,1615,1695,1550
경기도,벽제self주유소,경기 고양시 덕양구 혜음로 181,SK에너지,031-963-6460,Y,-,1535,1565,1550
경기도,별내신도시주유소,경기 남양주시 순화궁로 605,현대오일뱅크,031-529-9039,N,-,1615,1715,1600
경기도,보개농협주유소,경기 안성시 보개면 보개원삼로 289,S-OIL,031-676-0772,N,-,1549,1689,1400
경기도,보개주유소,경기 안성시 보개면 서동대로 5816,S-OIL,031-671-5144,Y,-,1538,1598,1350
경기도,보금자리주유소,경기 시흥시 금오로 94,현대오일뱅크,031-435-2335,N,-,1584,1594,1500
경기도,보령주유소,경기 안산시 상록구 용담로 188 (팔곡이동),SK에너지,031-502-0544,N,-,1595,1696,1720
경기도,보정꽃길주유소,경기 용인시 기흥구 용구대로2469번길 153,GS칼텍스,031-262-5185,Y,-,1529,1562,-
경기도,보정셀프주유소 ㈜소모에너지,경기 용인시 기흥구 용구대로 2570 (보정동),GS칼텍스,031-261-2677,Y,1850,1519,1552,1650
경기도,복지주유소,경기 양주시 백석읍 중앙로 175,SK에너지,031-837-5144,N,-,1530,1675,1550
경기도,본오주유소,경기 안산시 상록구 석호로 369 (본오동),SK에너지,031-409-7804,Y,-,1566,1636,-
경기도,봉산주유소,경기 안성시 중앙로461번길 (봉산동),SK에너지,031-674-5145,Y,-,1695,1785,1600
경기도,봉암주유소,경기 파주시 파주읍 주라위길 278,S-OIL,031-952-6366,N,-,1578,1647,1600
경기도,봉양주유소,경기 양주시 칠봉산로 216 (봉양동),SK에너지,031-858-9240,N,-,1649,1747,1550
경기도,봉일천주유소,경기 파주시 조리읍 봉천로 95,GS칼텍스,031-941-4046,N,-,1549,1657,1450
경기도,부강주유소,경기 부천시 오정구 역곡로 458,알뜰주유소,032-683-3305,N,-,1522,1582,-
경기도,부광주유소,경기 부천시 오정구 벌말로 87 (대장동),SK에너지,032-671-1230,Y,-,1524,1584,-
경기도,부르릉주유소,경기 여주시  주내로 839,현대오일뱅크,031-882-5151,N,-,1595,1720,1450
경기도,부르릉주유소,경기 양평군 개군면 개군로 135,SK에너지,031-771-5189,N,-,1565,1606,1450
경기도,부림주유소,경기 안성시 삼죽면 서동대로 5988,SK에너지,031-674-0814,N,-,1550,1685,1510
경기도,부발농협주유소,경기 이천시 부발읍 무촌로 173,NH-OIL,031-633-3206,N,-,1579,1649,1500
경기도,부영에너지,경기 용인시 기흥구 사은로 169,현대오일뱅크,031-287-5566,N,-,1598,1678,1700
